#Ensembl gene	external name	external name source	biotype	status	chromosome	start	end	strand	source	description
ENSG00000198252	STYX	HGNC	protein_coding	KNOWN	14	53196898	53241716	1	ensembl	serine/threonine/tyrosine interacting protein [Source:HGNC Symbol;Acc:11447]
ENSG00000198258	UBL5	HGNC	protein_coding	KNOWN	19	9938568	9940797	1	ensembl	ubiquitin-like 5 [Source:HGNC Symbol;Acc:13736]
ENSG00000198265	HELZ	HGNC	protein_coding	KNOWN	17	65066555	65241319	-1	ensembl	helicase with zinc finger [Source:HGNC Symbol;Acc:16878]
ENSG00000198270	TMEM116	HGNC	protein_coding	KNOWN	12	112369102	112450935	-1	ensembl	transmembrane protein 116 [Source:HGNC Symbol;Acc:25084]
ENSG00000198271	KRTAP4-5	HGNC	protein_coding	KNOWN	17	39305178	39306054	-1	ensembl	keratin associated protein 4-5 [Source:HGNC Symbol;Acc:18899]
ENSG00000198276	UCKL1	HGNC	protein_coding	KNOWN	20	62571186	62587769	-1	ensembl	uridine-cytidine kinase 1-like 1 [Source:HGNC Symbol;Acc:15938]
ENSG00000198283	OR5B21	HGNC	protein_coding	KNOWN	11	58274648	58275578	-1	ensembl	olfactory receptor, family 5, subfamily B, member 21 [Source:HGNC Symbol;Acc:19616]
ENSG00000198286	CARD11	HGNC	protein_coding	KNOWN	7	2945775	3083579	-1	ensembl	caspase recruitment domain family, member 11 [Source:HGNC Symbol;Acc:16393]
ENSG00000198298	ZNF485	HGNC	protein_coding	KNOWN	10	44101855	44113351	1	ensembl	zinc finger protein 485 [Source:HGNC Symbol;Acc:23440]
ENSG00000198300	PEG3	HGNC	protein_coding	KNOWN	19	57321445	57352096	-1	ensembl	paternally expressed 3 [Source:HGNC Symbol;Acc:8826]
ENSG00000198301	SDAD1	HGNC	protein_coding	KNOWN	4	76862103	76912115	-1	ensembl	SDA1 domain containing 1 [Source:HGNC Symbol;Acc:25537]
ENSG00000198307	H2AFB2	HGNC	protein_coding	KNOWN	X	154610428	154610944	1	ensembl	H2A histone family, member B2 [Source:HGNC Symbol;Acc:18298]
ENSG00000198315	ZNF192	HGNC	protein_coding	KNOWN	6	28109716	28124089	1	ensembl	zinc finger protein 192 [Source:HGNC Symbol;Acc:12983]
ENSG00000198324	FAM109A	HGNC	protein_coding	KNOWN	12	111798339	111806925	-1	ensembl	family with sequence similarity 109, member A [Source:HGNC Symbol;Acc:26509]
ENSG00000198326	TMEM239	HGNC	protein_coding	PUTATIVE	20	2795614	2800930	1	ensembl	transmembrane protein 239 [Source:HGNC Symbol;Acc:40044]
ENSG00000198327	HIST1H4F	HGNC	protein_coding	KNOWN	6	26240561	26240976	1	ensembl	histone cluster 1, H4f [Source:HGNC Symbol;Acc:4783]
ENSG00000198331	HYLS1	HGNC	protein_coding	KNOWN	11	125753509	125770543	1	ensembl	hydrolethalus syndrome 1 [Source:HGNC Symbol;Acc:26558]
ENSG00000198336	MYL4	HGNC	protein_coding	KNOWN	17	45277812	45301045	1	ensembl	myosin, light chain 4, alkali; atrial, embryonic [Source:HGNC Symbol;Acc:7585]
ENSG00000198339	HIST1H4I	HGNC	protein_coding	KNOWN	6	27107076	27108418	1	ensembl	histone cluster 1, H4i [Source:HGNC Symbol;Acc:4793]
ENSG00000198342	ZNF442	HGNC	protein_coding	KNOWN	19	12460185	12476719	-1	ensembl	zinc finger protein 442 [Source:HGNC Symbol;Acc:20877]
ENSG00000198346	ZNF813	HGNC	protein_coding	KNOWN	19	53970989	54006950	1	ensembl	zinc finger protein 813 [Source:HGNC Symbol;Acc:33257]
ENSG00000198353	HOXC4	HGNC	protein_coding	KNOWN	12	54410715	54449814	1	ensembl	homeobox C4 [Source:HGNC Symbol;Acc:5126]
ENSG00000198354	DCAF12L2	HGNC	protein_coding	KNOWN	X	125298337	125300080	-1	ensembl	DDB1 and CUL4 associated factor 12-like 2 [Source:HGNC Symbol;Acc:32950]
ENSG00000198355	PIM3	HGNC	protein_coding	KNOWN	22	50354161	50357728	1	ensembl	pim-3 oncogene [Source:HGNC Symbol;Acc:19310]
ENSG00000198356	ASNA1	HGNC	protein_coding	KNOWN	19	12848306	12859137	1	ensembl	arsA arsenite transporter, ATP-binding, homolog 1 (bacterial) [Source:HGNC Symbol;Acc:752]
ENSG00000198363	ASPH	HGNC	protein_coding	KNOWN	8	62413115	62627199	-1	ensembl	aspartate beta-hydroxylase [Source:HGNC Symbol;Acc:757]
ENSG00000198366	HIST1H3A	HGNC	protein_coding	KNOWN	6	26020718	26021186	1	ensembl	histone cluster 1, H3a [Source:HGNC Symbol;Acc:4766]
ENSG00000198369	SPRED2	HGNC	protein_coding	KNOWN	2	65537985	65659771	-1	ensembl	sprouty-related, EVH1 domain containing 2 [Source:HGNC Symbol;Acc:17722]
ENSG00000198373	WWP2	HGNC	protein_coding	KNOWN	16	69796209	69975644	1	ensembl	WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:16804]
ENSG00000198374	HIST1H2AL	HGNC	protein_coding	KNOWN	6	27833034	27833606	1	ensembl	histone cluster 1, H2al [Source:HGNC Symbol;Acc:4730]
ENSG00000198380	GFPT1	HGNC	protein_coding	KNOWN	2	69546905	69614382	-1	ensembl	glutamine--fructose-6-phosphate transaminase 1 [Source:HGNC Symbol;Acc:4241]
ENSG00000198382	UVRAG	HGNC	protein_coding	KNOWN	11	75526212	75854239	1	ensembl	UV radiation resistance associated gene [Source:HGNC Symbol;Acc:12640]
ENSG00000198390	KRTAP13-1	HGNC	protein_coding	KNOWN	21	31768392	31769136	1	ensembl	keratin associated protein 13-1 [Source:HGNC Symbol;Acc:18924]
ENSG00000198393	ZNF26	HGNC	protein_coding	KNOWN	12	133562951	133589154	1	ensembl	zinc finger protein 26 [Source:HGNC Symbol;Acc:13053]
ENSG00000198398	TMEM207	HGNC	protein_coding	KNOWN	3	190146444	190167665	-1	ensembl	transmembrane protein 207 [Source:HGNC Symbol;Acc:33705]
ENSG00000198399	ITSN2	HGNC	protein_coding	KNOWN	2	24425733	24583583	-1	ensembl	intersectin 2 [Source:HGNC Symbol;Acc:6184]
ENSG00000198400	NTRK1	HGNC	protein_coding	KNOWN	1	156785432	156851642	1	ensembl	neurotrophic tyrosine kinase, receptor, type 1 [Source:HGNC Symbol;Acc:8031]
ENSG00000198408	MGEA5	HGNC	protein_coding	KNOWN	10	103544200	103578696	-1	ensembl	meningioma expressed antigen 5 (hyaluronidase) [Source:HGNC Symbol;Acc:7056]
ENSG00000198417	MT1F	HGNC	protein_coding	KNOWN	16	56691606	56694610	1	ensembl	metallothionein 1F [Source:HGNC Symbol;Acc:7398]
ENSG00000198420	FAM115A	HGNC	protein_coding	KNOWN	7	143548468	143599291	-1	ensembl	family with sequence similarity 115, member A [Source:HGNC Symbol;Acc:22201]
ENSG00000198429	ZNF69	HGNC	protein_coding	KNOWN	19	11998599	12025144	1	ensembl	zinc finger protein 69 [Source:HGNC Symbol;Acc:13138]
ENSG00000198431	TXNRD1	HGNC	protein_coding	KNOWN	12	104609557	104744061	1	ensembl	thioredoxin reductase 1 [Source:HGNC Symbol;Acc:12437]
ENSG00000198435	NRARP	HGNC	protein_coding	KNOWN	9	140194083	140196703	-1	ensembl	NOTCH-regulated ankyrin repeat protein [Source:HGNC Symbol;Acc:33843]
ENSG00000198440	ZNF583	HGNC	protein_coding	KNOWN	19	56915383	56938733	1	ensembl	zinc finger protein 583 [Source:HGNC Symbol;Acc:26427]
ENSG00000198443	KRTAP4-1	HGNC	protein_coding	KNOWN	17	39340354	39341594	-1	ensembl	keratin associated protein 4-1 [Source:HGNC Symbol;Acc:18907]
ENSG00000198444	F8A2	HGNC	protein_coding	KNOWN	X	154611749	154613449	1	ensembl	coagulation factor VIII-associated 2 [Source:HGNC Symbol;Acc:31849]
ENSG00000198445	CCT8L2	HGNC	protein_coding	KNOWN	22	17071667	17073700	-1	ensembl	chaperonin containing TCP1, subunit 8 (theta)-like 2 [Source:HGNC Symbol;Acc:15553]
ENSG00000198453	ZNF568	HGNC	protein_coding	KNOWN	19	37407231	37488834	1	ensembl	zinc finger protein 568 [Source:HGNC Symbol;Acc:25392]
ENSG00000198454	C9orf141	HGNC	protein_coding	KNOWN	9	139863695	139866442	1	ensembl	chromosome 9 open reading frame 141 [Source:HGNC Symbol;Acc:18147]
ENSG00000198455	ZXDB	HGNC	protein_coding	KNOWN	X	57618269	57623906	1	ensembl	zinc finger, X-linked, duplicated B [Source:HGNC Symbol;Acc:13199]
ENSG00000198457	CYP21A2	HGNC	protein_coding	KNOWN	HSCHR6_MHC_SSTO	31965200	32001297	1	ensembl	cytochrome P450, family 21, subfamily A, polypeptide 2 [Source:HGNC Symbol;Acc:2600]
ENSG00000198464	ZNF480	HGNC	protein_coding	KNOWN	19	52800425	52827333	1	ensembl	zinc finger protein 480 [Source:HGNC Symbol;Acc:23305]
ENSG00000198466	ZNF587	HGNC	protein_coding	KNOWN	19	58331094	58376485	1	ensembl	zinc finger protein 587 [Source:HGNC Symbol;Acc:30955]
ENSG00000198467	TPM2	HGNC	protein_coding	KNOWN	9	35681989	35691017	-1	ensembl	tropomyosin 2 (beta) [Source:HGNC Symbol;Acc:12011]
ENSG00000198471	RTP2	HGNC	protein_coding	KNOWN	3	187416047	187420345	-1	ensembl	receptor (chemosensory) transporter protein 2 [Source:HGNC Symbol;Acc:32486]
ENSG00000198477	ZNF280B	HGNC	protein_coding	KNOWN	22	22838767	22863505	-1	ensembl	zinc finger protein 280B [Source:HGNC Symbol;Acc:23022]
ENSG00000198478	SH3BGRL2	HGNC	protein_coding	KNOWN	6	80341000	80413372	1	ensembl	SH3 domain binding glutamic acid-rich protein like 2 [Source:HGNC Symbol;Acc:15567]
ENSG00000198482	ZNF808	HGNC	protein_coding	KNOWN	19	53030905	53077383	1	ensembl	zinc finger protein 808 [Source:HGNC Symbol;Acc:33230]
ENSG00000198483	ANKRD35	HGNC	protein_coding	KNOWN	1	145549227	145568526	1	ensembl	ankyrin repeat domain 35 [Source:HGNC Symbol;Acc:26323]
ENSG00000198488	B3GNT6	HGNC	protein_coding	KNOWN	11	76745385	76753096	1	ensembl	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6 (core 3 synthase) [Source:HGNC Symbol;Acc:24141]
ENSG00000198492	YTHDF2	HGNC	protein_coding	KNOWN	1	29063133	29096287	1	ensembl	YTH domain family, member 2 [Source:HGNC Symbol;Acc:31675]
ENSG00000198496	NBR2	HGNC	protein_coding	KNOWN	17	41277609	41305688	1	ensembl	neighbor of BRCA1 gene 2 (non-protein coding) [Source:HGNC Symbol;Acc:20691]
ENSG00000198498	TMA16	HGNC	protein_coding	KNOWN	4	164415594	164441691	1	ensembl	translation machinery associated 16 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:25638]
ENSG00000198502	HLA-DRB5	HGNC	protein_coding	KNOWN	6	32485120	32498064	-1	ensembl	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:4953]
ENSG00000198513	ATL1	HGNC	protein_coding	KNOWN	14	50999227	51099786	1	ensembl	atlastin GTPase 1 [Source:HGNC Symbol;Acc:11231]
ENSG00000198515	CNGA1	HGNC	protein_coding	KNOWN	4	47937994	48018689	-1	ensembl	cyclic nucleotide gated channel alpha 1 [Source:HGNC Symbol;Acc:2148]
ENSG00000198517	MAFK	HGNC	protein_coding	KNOWN	7	1570350	1582679	1	ensembl	v-maf musculoaponeurotic fibrosarcoma oncogene homolog K (avian) [Source:HGNC Symbol;Acc:6782]
ENSG00000198518	HIST1H4E	HGNC	protein_coding	KNOWN	6	26204858	26206266	1	ensembl	histone cluster 1, H4e [Source:HGNC Symbol;Acc:4790]
ENSG00000198520	C1orf228	HGNC	protein_coding	KNOWN	1	45140364	45191263	1	ensembl	chromosome 1 open reading frame 228 [Source:HGNC Symbol;Acc:34345]
ENSG00000198521	ZNF43	HGNC	protein_coding	KNOWN	19	21990085	22034830	-1	ensembl	zinc finger protein 43 [Source:HGNC Symbol;Acc:13109]
ENSG00000198522	GPN1	HGNC	protein_coding	KNOWN	2	27851114	27874375	1	ensembl	GPN-loop GTPase 1 [Source:HGNC Symbol;Acc:17030]
ENSG00000198523	PLN	HGNC	protein_coding	KNOWN	6	118869461	118881893	1	ensembl	phospholamban [Source:HGNC Symbol;Acc:9080]
ENSG00000198535	C2CD4A	HGNC	protein_coding	KNOWN	15	62359176	62361103	1	ensembl	C2 calcium-dependent domain containing 4A [Source:HGNC Symbol;Acc:33627]
ENSG00000198538	ZNF28	HGNC	protein_coding	KNOWN	19	53300662	53324922	-1	ensembl	zinc finger protein 28 [Source:HGNC Symbol;Acc:13073]
ENSG00000198542	ITGBL1	HGNC	protein_coding	KNOWN	13	102104966	102371145	1	ensembl	integrin, beta-like 1 (with EGF-like repeat domains) [Source:HGNC Symbol;Acc:6164]
ENSG00000198546	ZNF511	HGNC	protein_coding	KNOWN	10	135121979	135166033	1	ensembl	zinc finger protein 511 [Source:HGNC Symbol;Acc:28445]
ENSG00000198551	ZNF627	HGNC	protein_coding	KNOWN	19	11708235	11729974	1	ensembl	zinc finger protein 627 [Source:HGNC Symbol;Acc:30570]
ENSG00000198553	KCNRG	HGNC	protein_coding	KNOWN	13	50589390	50595058	1	ensembl	potassium channel regulator [Source:HGNC Symbol;Acc:18893]
ENSG00000198554	WDHD1	HGNC	protein_coding	KNOWN	14	55405668	55493823	-1	ensembl	WD repeat and HMG-box DNA binding protein 1 [Source:HGNC Symbol;Acc:23170]
ENSG00000198556	ZNF789	HGNC	protein_coding	KNOWN	7	99070464	99101273	1	ensembl	zinc finger protein 789 [Source:HGNC Symbol;Acc:27801]
ENSG00000198558	HIST1H4L	HGNC	protein_coding	KNOWN	6	27840926	27841289	-1	ensembl	histone cluster 1, H4l [Source:HGNC Symbol;Acc:4791]
ENSG00000198561	CTNND1	HGNC	protein_coding	KNOWN	11	57520715	57587018	1	ensembl	catenin (cadherin-associated protein), delta 1 [Source:HGNC Symbol;Acc:2515]
ENSG00000198563	DDX39B	HGNC	protein_coding	KNOWN	6	31497996	31510225	-1	ensembl	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39B [Source:HGNC Symbol;Acc:13917]
ENSG00000198567	AP000552.1	Clone_based_ensembl_gene	protein_coding	KNOWN	22	21645342	21648982	1	ensembl	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E7EQM0]
ENSG00000198569	SLC34A3	HGNC	protein_coding	KNOWN	9	140125209	140131006	1	ensembl	solute carrier family 34 (sodium phosphate), member 3 [Source:HGNC Symbol;Acc:20305]
ENSG00000198570	RD3	HGNC	protein_coding	KNOWN	1	211649864	211666259	-1	ensembl	retinal degeneration 3 [Source:HGNC Symbol;Acc:19689]
ENSG00000198573	SPANXC	HGNC	protein_coding	KNOWN	X	140335596	140336629	-1	ensembl	SPANX family, member C [Source:HGNC Symbol;Acc:14331]
ENSG00000198574	SH2D1B	HGNC	protein_coding	KNOWN	1	162365056	162381928	-1	ensembl	SH2 domain containing 1B [Source:HGNC Symbol;Acc:30416]
ENSG00000198576	ARC	HGNC	protein_coding	KNOWN	8	143692410	143695833	-1	ensembl	activity-regulated cytoskeleton-associated protein [Source:HGNC Symbol;Acc:648]
ENSG00000198580	AC073343.1	Clone_based_ensembl_gene	protein_coding	KNOWN	7	6713376	6715991	1	ensembl	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H0Y5S2]
ENSG00000198585	NUDT16	HGNC	protein_coding	KNOWN	3	131100515	131107674	1	ensembl	nudix (nucleoside diphosphate linked moiety X)-type motif 16 [Source:HGNC Symbol;Acc:26442]
ENSG00000198586	TLK1	HGNC	protein_coding	KNOWN	2	171847333	172087824	-1	ensembl	tousled-like kinase 1 [Source:HGNC Symbol;Acc:11841]
ENSG00000198589	LRBA	HGNC	protein_coding	KNOWN	4	151185594	151936879	-1	ensembl	LPS-responsive vesicle trafficking, beach and anchor containing [Source:HGNC Symbol;Acc:1742]
ENSG00000198590	C3orf35	HGNC	protein_coding	KNOWN	3	37427760	37476988	1	ensembl	chromosome 3 open reading frame 35 [Source:HGNC Symbol;Acc:24082]
ENSG00000198597	ZNF536	HGNC	protein_coding	KNOWN	19	30863328	31048965	1	ensembl	zinc finger protein 536 [Source:HGNC Symbol;Acc:29025]
ENSG00000198598	MMP17	HGNC	protein_coding	KNOWN	12	132312938	132336328	1	ensembl	matrix metallopeptidase 17 (membrane-inserted) [Source:HGNC Symbol;Acc:7163]
ENSG00000198601	OR2M2	HGNC	protein_coding	KNOWN	1	248343288	248344331	1	ensembl	olfactory receptor, family 2, subfamily M, member 2 [Source:HGNC Symbol;Acc:8268]
ENSG00000198604	BAZ1A	HGNC	protein_coding	KNOWN	14	35221937	35344853	-1	ensembl	bromodomain adjacent to zinc finger domain, 1A [Source:HGNC Symbol;Acc:960]
ENSG00000198610	AKR1C4	HGNC	protein_coding	KNOWN	10	5237426	5260912	1	ensembl	aldo-keto reductase family 1, member C4 (chlordecone reductase; 3-alpha hydroxysteroid dehydrogenase, type I; dihydrodiol dehydrogenase 4) [Source:HGNC Symbol;Acc:387]
ENSG00000198612	COPS8	HGNC	protein_coding	KNOWN	2	237993955	238009109	1	ensembl	COP9 constitutive photomorphogenic homolog subunit 8 (Arabidopsis) [Source:HGNC Symbol;Acc:24335]
ENSG00000198624	CCDC69	HGNC	protein_coding	KNOWN	5	150560613	150603706	-1	ensembl	coiled-coil domain containing 69 [Source:HGNC Symbol;Acc:24487]
ENSG00000198625	MDM4	HGNC	protein_coding	KNOWN	1	204485511	204542871	1	ensembl	Mdm4 p53 binding protein homolog (mouse) [Source:HGNC Symbol;Acc:6974]
ENSG00000198626	RYR2	HGNC	protein_coding	KNOWN	1	237205505	238129359	1	ensembl	ryanodine receptor 2 (cardiac) [Source:HGNC Symbol;Acc:10484]
ENSG00000198633	ZNF534	HGNC	protein_coding	NOVEL	19	52932440	52955568	1	ensembl	zinc finger protein 534 [Source:HGNC Symbol;Acc:26337]
ENSG00000198642	KLHL9	HGNC	protein_coding	KNOWN	9	21329670	21335379	-1	ensembl	kelch-like 9 (Drosophila) [Source:HGNC Symbol;Acc:18732]
ENSG00000198643	FAM3D	HGNC	protein_coding	KNOWN	3	58619673	58652575	-1	ensembl	family with sequence similarity 3, member D [Source:HGNC Symbol;Acc:18665]
ENSG00000198646	NCOA6	HGNC	protein_coding	KNOWN	20	33302578	33413452	-1	ensembl	nuclear receptor coactivator 6 [Source:HGNC Symbol;Acc:15936]
ENSG00000198648	STK39	HGNC	protein_coding	KNOWN	2	168810530	169104651	-1	ensembl	serine threonine kinase 39 [Source:HGNC Symbol;Acc:17717]
ENSG00000198650	TAT	HGNC	protein_coding	KNOWN	16	71599563	71611033	-1	ensembl	tyrosine aminotransferase [Source:HGNC Symbol;Acc:11573]
ENSG00000198657	OR8B4	HGNC	protein_coding	KNOWN	11	124293807	124294789	-1	ensembl	olfactory receptor, family 8, subfamily B, member 4 [Source:HGNC Symbol;Acc:8473]
ENSG00000198663	C6orf89	HGNC	protein_coding	KNOWN	6	36839646	36892331	1	ensembl	chromosome 6 open reading frame 89 [Source:HGNC Symbol;Acc:21114]
ENSG00000198668	CALM1	HGNC	protein_coding	KNOWN	14	90862846	90874605	1	ensembl	calmodulin 1 (phosphorylase kinase, delta) [Source:HGNC Symbol;Acc:1442]
ENSG00000198670	LPA	HGNC	protein_coding	KNOWN	6	160952515	161087407	-1	ensembl	lipoprotein, Lp(a) [Source:HGNC Symbol;Acc:6667]
ENSG00000198673	FAM19A2	HGNC	protein_coding	KNOWN	12	62102040	62672931	-1	ensembl	family with sequence similarity 19 (chemokine (C-C motif)-like), member A2 [Source:HGNC Symbol;Acc:21589]
ENSG00000198677	TTC37	HGNC	protein_coding	KNOWN	5	94799599	94890711	-1	ensembl	tetratricopeptide repeat domain 37 [Source:HGNC Symbol;Acc:23639]
ENSG00000198680	TUSC1	HGNC	protein_coding	KNOWN	9	25676396	25678856	-1	ensembl	tumor suppressor candidate 1 [Source:HGNC Symbol;Acc:31010]
ENSG00000198681	MAGEA1	HGNC	protein_coding	KNOWN	X	152481522	152486115	-1	ensembl	melanoma antigen family A, 1 (directs expression of antigen MZ2-E) [Source:HGNC Symbol;Acc:6796]
ENSG00000198682	PAPSS2	HGNC	protein_coding	KNOWN	10	89419370	89507462	1	ensembl	3'-phosphoadenosine 5'-phosphosulfate synthase 2 [Source:HGNC Symbol;Acc:8604]
ENSG00000198685	C3orf27	HGNC	protein_coding	KNOWN	3	128290843	128294929	-1	ensembl	chromosome 3 open reading frame 27 [Source:HGNC Symbol;Acc:17099]
ENSG00000198689	SLC9A6	HGNC	protein_coding	KNOWN	X	135067598	135129423	1	ensembl	solute carrier family 9, subfamily A (NHE6, cation proton antiporter 6), member 6 [Source:HGNC Symbol;Acc:11079]
ENSG00000198690	FAN1	HGNC	protein_coding	KNOWN	15	31196055	31235311	1	ensembl	FANCD2/FANCI-associated nuclease 1 [Source:HGNC Symbol;Acc:29170]
ENSG00000198691	ABCA4	HGNC	protein_coding	KNOWN	1	94458391	94586688	-1	ensembl	ATP-binding cassette, sub-family A (ABC1), member 4 [Source:HGNC Symbol;Acc:34]
ENSG00000198692	EIF1AY	HGNC	protein_coding	KNOWN	Y	22737611	22755040	1	ensembl	eukaryotic translation initiation factor 1A, Y-linked [Source:HGNC Symbol;Acc:3252]
ENSG00000198695	MT-ND6	HGNC	protein_coding	KNOWN	MT	14149	14673	-1	insdc	mitochondrially encoded NADH dehydrogenase 6 [Source:HGNC Symbol;Acc:7462]
ENSG00000198700	IPO9	HGNC	protein_coding	KNOWN	1	201798269	201853422	1	ensembl	importin 9 [Source:HGNC Symbol;Acc:19425]
ENSG00000198704	GPX6	HGNC	protein_coding	KNOWN	6	28471073	28503695	-1	ensembl	glutathione peroxidase 6 (olfactory) [Source:HGNC Symbol;Acc:4558]
ENSG00000198707	CEP290	HGNC	protein_coding	KNOWN	12	88442794	88535993	-1	ensembl	centrosomal protein 290kDa [Source:HGNC Symbol;Acc:29021]
ENSG00000198711	C1orf191	HGNC	protein_coding	KNOWN	1	54703710	54704736	1	havana	chromosome 1 open reading frame 191 [Source:HGNC Symbol;Acc:32328]
ENSG00000198712	MT-CO2	HGNC	protein_coding	KNOWN	MT	7586	8269	1	insdc	mitochondrially encoded cytochrome c oxidase II [Source:HGNC Symbol;Acc:7421]
ENSG00000198715	C1orf85	HGNC	protein_coding	KNOWN	1	156259880	156265463	-1	ensembl	chromosome 1 open reading frame 85 [Source:HGNC Symbol;Acc:29436]
ENSG00000198718	FAM179B	HGNC	protein_coding	KNOWN	14	45431393	45543634	1	ensembl	family with sequence similarity 179, member B [Source:HGNC Symbol;Acc:19959]
ENSG00000198719	DLL1	HGNC	protein_coding	KNOWN	6	170591294	170599561	-1	ensembl	delta-like 1 (Drosophila) [Source:HGNC Symbol;Acc:2908]
ENSG00000198720	ANKRD13B	HGNC	protein_coding	KNOWN	17	27916801	27941779	1	ensembl	ankyrin repeat domain 13B [Source:HGNC Symbol;Acc:26363]
ENSG00000198721	ECI2	HGNC	protein_coding	KNOWN	6	4115923	4135831	-1	ensembl	enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:14601]
ENSG00000198722	UNC13B	HGNC	protein_coding	KNOWN	9	35161999	35405335	1	ensembl	unc-13 homolog B (C. elegans) [Source:HGNC Symbol;Acc:12566]
ENSG00000198723	C19orf45	HGNC	protein_coding	KNOWN	19	7557862	7573336	1	ensembl	chromosome 19 open reading frame 45 [Source:HGNC Symbol;Acc:24745]
ENSG00000198727	MT-CYB	HGNC	protein_coding	KNOWN	MT	14747	15887	1	insdc	mitochondrially encoded cytochrome b [Source:HGNC Symbol;Acc:7427]
ENSG00000198728	LDB1	HGNC	protein_coding	KNOWN	10	103867317	103880210	-1	ensembl	LIM domain binding 1 [Source:HGNC Symbol;Acc:6532]
ENSG00000198729	PPP1R14C	HGNC	protein_coding	KNOWN	6	150464212	150571493	1	ensembl	protein phosphatase 1, regulatory (inhibitor) subunit 14C [Source:HGNC Symbol;Acc:14952]
ENSG00000198730	CTR9	HGNC	protein_coding	KNOWN	11	10772534	10801290	1	ensembl	Ctr9, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:16850]
ENSG00000198732	SMOC1	HGNC	protein_coding	KNOWN	14	70320848	70499083	1	ensembl	SPARC related modular calcium binding 1 [Source:HGNC Symbol;Acc:20318]
ENSG00000198734	F5	HGNC	protein_coding	KNOWN	1	169483404	169555826	-1	ensembl	coagulation factor V (proaccelerin, labile factor) [Source:HGNC Symbol;Acc:3542]
ENSG00000198736	MSRB1	HGNC	protein_coding	KNOWN	16	1988211	1993327	-1	ensembl	methionine sulfoxide reductase B1 [Source:HGNC Symbol;Acc:14133]
ENSG00000198738	FAM165A	HGNC	protein_coding	KNOWN	6	86444925	86445786	-1	havana	family with sequence similarity 165, member A [Source:HGNC Symbol;Acc:21400]
